"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE25-29","FMLE","2315.7","2315.67800","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE60-64","MLE","15.8","15.81191","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE95-99","BTSX","317","316.97890","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE75-79","MLE","7.4","7.35293","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE30-34","BTSX","82682.9","82682.91000","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE65-69","FMLE","0.175961","0.17596","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE10-14","MLE","1137.2","1137.20400","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE55-59","FMLE","1429170","1429170.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE90-94","MLE","0.860996","0.86100","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE50-54","MLE","1182265","1182265.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE80-84","MLE","103069.9","103069.90000","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGELT1","BTSX","0.104503","0.10450","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE90-94","MLE","2.8","2.78230","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE15-19","BTSX","0.004117","0.00412","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE60-64","MLE","6541.3","6541.30000","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE35-39","MLE","2124918","2124918.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE70-74","BTSX","0.242219","0.24222","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE60-64","BTSX","0.023008","0.02301","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE45-49","BTSX","73606","73605.98000","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE55-59","BTSX","4937.5","4937.54700","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE20-24","FMLE","43.1","43.09510","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE90-94","MLE","1182.2","1182.23900","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE25-29","FMLE","3061946","3061946.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE50-54","BTSX","339793.6","339793.60000","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE20-24","BTSX","0.027529","0.02753","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE30-34","FMLE","363455.1","363455.10000","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE100PLUS","FMLE","54","53.98718","","",""
"LIFE_0000000033","PUBLISHED","2012","AFR","AGE25-29","FMLE","420429.5","420429.50000","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE35-39","MLE","0.008387","0.00839","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE5-9","MLE","0.005977","0.00598","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE85-89","BTSX","0.212273","0.21227","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGELT1","BTSX","9353.3","9353.32200","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE60-64","BTSX","60876.7","60876.72000","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE55-59","BTSX","0.015564","0.01556","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE65-69","BTSX","0.159288","0.15929","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE20-24","MLE","1808.4","1808.35200","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE10-14","MLE","88303.8","88303.80000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE90-94","BTSX","3","3.00279","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE15-19","BTSX","4486665","4486665.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE50-54","FMLE","4144.1","4144.10500","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE35-39","MLE","3261.6","3261.56500","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE15-19","FMLE","51.7","51.68903","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE40-44","BTSX","0.013176","0.01318","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE100PLUS","FMLE","135.3","135.26620","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE30-34","MLE","0.031034","0.03103","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE45-49","FMLE","302968.4","302968.40000","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE90-94","FMLE","0.783406","0.78341","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE25-29","BTSX","0.008707","0.00871","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE70-74","BTSX","152029.6","152029.60000","","",""
"LIFE_0000000033","PUBLISHED","2012","AFR","AGE100PLUS","BTSX","158.9","158.94840","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGELT1","MLE","5692191","5692191.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE1-4","MLE","88742.9","88742.95000","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE1-4","MLE","365420.3","365420.30000","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE50-54","FMLE","69962.7","69962.74000","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE20-24","MLE","0.005815","0.00582","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE90-94","BTSX","1471.2","1471.24100","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE85-89","MLE","0.268246","0.26825","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE30-34","FMLE","2531.1","2531.10500","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE1-4","BTSX","0.008577","0.00858","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE90-94","BTSX","10909.4","10909.43000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE35-39","FMLE","71269.2","71269.20000","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE15-19","MLE","0.018929","0.01893","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE65-69","FMLE","55812.6","55812.62000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE70-74","MLE","9.8","9.76174","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE10-14","FMLE","401134.1","401134.10000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE85-89","FMLE","0.648368","0.64837","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE5-9","BTSX","0.006672","0.00667","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE1-4","BTSX","0.076402","0.07640","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE5-9","FMLE","4762904","4762904.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE30-34","FMLE","39.3","39.30798","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE40-44","MLE","3584.1","3584.05500","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE55-59","FMLE","0.081009","0.08101","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE25-29","BTSX","84358.5","84358.52000","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE45-49","MLE","1500205","1500205.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE60-64","MLE","678754.1","678754.10000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE5-9","BTSX","58.7","58.66320","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE1-4","FMLE","94447.5","94447.50000","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE35-39","MLE","332631.8","332631.80000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE10-14","MLE","0.01293","0.01293","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE90-94","MLE","1211.1","1211.05900","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE80-84","BTSX","75580.4","75580.39000","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE25-29","BTSX","3557967","3557967.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE20-24","FMLE","0.017388","0.01739","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE55-59","FMLE","0.017527","0.01753","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE70-74","MLE","284409.1","284409.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE20-24","BTSX","0.005679","0.00568","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE30-34","BTSX","0.037416","0.03742","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE25-29","BTSX","418827.1","418827.10000","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE65-69","MLE","7803.2","7803.17000","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE75-79","MLE","87354.4","87354.44000","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE55-59","BTSX","64360.2","64360.24000","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE50-54","FMLE","0.070733","0.07073","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE1-4","FMLE","0.034812","0.03481","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE100PLUS","MLE","43","43.02838","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE40-44","FMLE","32.4","32.42818","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE80-84","MLE","7660.2","7660.15200","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE80-84","BTSX","0.142892","0.14289","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE50-54","BTSX","0.014877","0.01488","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE15-19","BTSX","51.1","51.13176","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE40-44","FMLE","334876.3","334876.30000","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGELT1","BTSX","5017335","5017335.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE25-29","MLE","0.026164","0.02616","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE55-59","FMLE","4412.6","4412.61600","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE50-54","FMLE","348914","348914.00000","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE60-64","BTSX","0.02259","0.02259","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE40-44","BTSX","0.043754","0.04375","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE100PLUS","BTSX","40.7","40.70389","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGELT1","MLE","0.112571","0.11257","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE50-54","BTSX","69984","69984.02000","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE5-9","MLE","89856.9","89856.91000","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE10-14","FMLE","51.5","51.52079","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE40-44","FMLE","3911.7","3911.68900","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE45-49","MLE","0.01206","0.01206","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE80-84","FMLE","0.501352","0.50135","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE10-14","BTSX","0.015494","0.01549","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE40-44","MLE","0.050216","0.05022","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE85-89","MLE","34146.4","34146.39000","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE5-9","BTSX","84667.3","84667.29000","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE95-99","MLE","2.1","2.11471","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE65-69","BTSX","13.2","13.23078","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE60-64","BTSX","235500.2","235500.20000","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE5-9","BTSX","4576401","4576401.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE60-64","BTSX","0.0274","0.02740","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE5-9","MLE","0.029418","0.02942","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE60-64","FMLE","49865.2","49865.18000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE50-54","MLE","57301.5","57301.54000","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE65-69","BTSX","12.1","12.05733","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE10-14","MLE","1114.1","1114.11200","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE20-24","MLE","424718.8","424718.80000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE5-9","FMLE","59.8","59.76197","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE95-99","MLE","194.1","194.12580","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE10-14","FMLE","0.012677","0.01268","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE1-4","FMLE","0.008459","0.00846","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE15-19","FMLE","0.002845","0.00285","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE70-74","FMLE","0.057833","0.05783","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE75-79","MLE","0.1106","0.11060","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE100PLUS","BTSX","34.1","34.08185","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE45-49","MLE","72473.1","72473.09000","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE30-34","MLE","81894.3","81894.27000","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE35-39","MLE","2148576","2148576.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE1-4","FMLE","3128.7","3128.67100","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGELT1","MLE","56.9","56.92191","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE25-29","BTSX","0.042645","0.04265","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE70-74","MLE","0.059757","0.05976","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE5-9","MLE","446022.1","446022.10000","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE60-64","BTSX","6526.2","6526.20700","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE75-79","MLE","7.3","7.32864","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE5-9","FMLE","91318.8","91318.83000","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE80-84","BTSX","5.6","5.60888","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE55-59","BTSX","0.095423","0.09542","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE45-49","BTSX","0.014409","0.01441","","",""
"LIFE_0000000029","PUBLISHED","2013","AFR","AGE90-94","BTSX","0.314219","0.31422","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE55-59","FMLE","4578.8","4578.76700","","",""
"LIFE_0000000033","PUBLISHED","2012","AFR","AGE85-89","MLE","25754.6","25754.65000","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE85-89","BTSX","0.664429","0.66443","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGELT1","MLE","0.108515","0.10852","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE40-44","MLE","315739.2","315739.20000","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE15-19","MLE","46.5","46.52860","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE75-79","MLE","11534.8","11534.82000","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE90-94","MLE","2130","2129.97500","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE20-24","BTSX","79432.8","79432.77000","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE35-39","BTSX","70125.1","70125.08000","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE40-44","BTSX","3587.8","3587.75500","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE70-74","MLE","9.8","9.79901","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE1-4","FMLE","0.016927","0.01693","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE55-59","MLE","19.2","19.24674","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE85-89","BTSX","23666.4","23666.41000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE95-99","MLE","168.3","168.34190","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE85-89","MLE","3.9","3.86150","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE5-9","FMLE","57","56.95713","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE50-54","MLE","267809.2","267809.20000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE15-19","MLE","0.016066","0.01607","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE40-44","BTSX","0.009667","0.00967","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE15-19","BTSX","4417847","4417847.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE80-84","MLE","68923.5","68923.48000","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE55-59","FMLE","1384913","1384913.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE25-29","FMLE","0.024137","0.02414","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE85-89","MLE","0.754206","0.75421","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE35-39","BTSX","0.043152","0.04315","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE45-49","BTSX","72411.2","72411.21000","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE100PLUS","MLE","43","43.02838","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE90-94","BTSX","3","3.01211","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE45-49","MLE","1473857","1473857.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE85-89","MLE","6166.9","6166.89800","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE25-29","MLE","37.4","37.39736","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE80-84","FMLE","12317.1","12317.11000","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE30-34","FMLE","39.9","39.93334","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGELT1","BTSX","57.7","57.67007","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE35-39","FMLE","2798.8","2798.75500","","",""
"LIFE_0000000033","PUBLISHED","2012","AFR","AGE1-4","MLE","364361.7","364361.70000","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE30-34","FMLE","0.034297","0.03430","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE80-84","BTSX","77834.8","77834.81000","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE1-4","BTSX","5671394","5671394.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE55-59","BTSX","0.015963","0.01596","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE60-64","BTSX","15.5","15.47016","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE55-59","MLE","5488","5487.98400","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE10-14","BTSX","54.9","54.87241","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE55-59","MLE","249479.2","249479.20000","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE5-9","BTSX","0.032769","0.03277","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE90-94","FMLE","0.785228","0.78523","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE30-34","FMLE","362747.3","362747.30000","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE35-39","FMLE","2922993","2922993.00000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE25-29","BTSX","0.006825","0.00683","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE55-59","FMLE","58347.5","58347.52000","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE45-49","MLE","24.5","24.46797","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE75-79","FMLE","12739.6","12739.62000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE80-84","FMLE","0.157297","0.15730","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE40-44","FMLE","322372.1","322372.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE5-9","MLE","0.006775","0.00678","","",""
"LIFE_0000000030","PUBLISHED","1990","AFR","AGE1-4","MLE","0.077965","0.07797","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE5-9","MLE","90175","90174.98000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE20-24","MLE","0.006425","0.00643","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE80-84","FMLE","25511.3","25511.28000","","",""
"LIFE_0000000035","PUBLISHED","2013","AFR","AGE20-24","BTSX","46.9","46.87038","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE1-4","MLE","3176.2","3176.23700","","",""
"LIFE_0000000032","PUBLISHED","2013","AFR","AGE60-64","FMLE","5969.4","5969.43300","","",""
"LIFE_0000000030","PUBLISHED","2000","AFR","AGE15-19","BTSX","0.018257","0.01826","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE45-49","BTSX","1622512","1622512.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE75-79","BTSX","260039.5","260039.50000","","",""
"LIFE_0000000029","PUBLISHED","2012","AFR","AGE35-39","MLE","0.008966","0.00897","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE55-59","FMLE","261241.1","261241.10000","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE100PLUS","BTSX","85.3","85.26129","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","AFR","AGE45-49","BTSX","359129.4","359129.40000","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE75-79","MLE","22137.6","22137.60000","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE20-24","MLE","1819.8","1819.75700","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE80-84","FMLE","5.3","5.27523","","",""
"LIFE_0000000033","PUBLISHED","2000","AFR","AGE65-69","MLE","176107","176107.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE85-89","MLE","3919.9","3919.94300","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE5-9","BTSX","2484","2484.01700","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE1-4","FMLE","55.2","55.20412","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE20-24","MLE","85809.5","85809.54000","","",""
"LIFE_0000000034","PUBLISHED","2013","AFR","AGE25-29","BTSX","3622897","3622897.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","AFR","AGE90-94","MLE","1393.8","1393.82600","","",""
"LIFE_0000000031","PUBLISHED","2013","AFR","AGE10-14","FMLE","89459.3","89459.32000","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE40-44","MLE","1815944","1815944.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","AFR","AGE65-69","FMLE","0.145855","0.14586","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE10-14","FMLE","56","55.98409","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE50-54","MLE","21","21.00022","","",""
"LIFE_0000000032","PUBLISHED","2012","AFR","AGE95-99","MLE","388.6","388.55110","","",""
"LIFE_0000000031","PUBLISHED","2012","AFR","AGE100PLUS","MLE","40.3","40.27283","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE100PLUS","BTSX","1.9","1.86425","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE20-24","MLE","42.5","42.49431","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE55-59","BTSX","18.5","18.52391","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE35-39","MLE","31.6","31.56036","","",""
"LIFE_0000000035","PUBLISHED","2000","AFR","AGE90-94","FMLE","3","3.04462","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE1-4","BTSX","60.5","60.50480","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE60-64","MLE","218386","218386.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","AFR","AGE50-54","MLE","4730.9","4730.91800","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE50-54","BTSX","0.016481","0.01648","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE40-44","FMLE","0.009063","0.00906","","",""
"LIFE_0000000034","PUBLISHED","1990","AFR","AGE90-94","BTSX","5034.6","5034.60500","","",""
"LIFE_0000000033","PUBLISHED","1990","AFR","AGE80-84","BTSX","51914","51913.98000","","",""
"LIFE_0000000029","PUBLISHED","1990","AFR","AGE80-84","MLE","0.180794","0.18079","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE55-59","MLE","0.085932","0.08593","","",""
"LIFE_0000000030","PUBLISHED","2013","AFR","AGE40-44","MLE","0.04755","0.04755","","",""
"LIFE_0000000034","PUBLISHED","2000","AFR","AGE10-14","BTSX","4159687","4159687.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","AFR","AGE20-24","BTSX","2186.7","2186.68500","","",""
"LIFE_0000000029","PUBLISHED","2000","AFR","AGE90-94","FMLE","0.310256","0.31026","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE65-69","MLE","12.6","12.59294","","",""
"LIFE_0000000035","PUBLISHED","2012","AFR","AGE25-29","FMLE","43.2","43.22289","","",""
"LIFE_0000000035","PUBLISHED","1990","AFR","AGE95-99","FMLE","2.3","2.30077","","",""
"LIFE_0000000034","PUBLISHED","2012","AFR","AGE70-74","MLE","401331.6","401331.60000","","",""
"LIFE_0000000031","PUBLISHED","1990","AFR","AGE90-94","BTSX","1785.4","1785.37300","","",""
