"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE40-44","BTSX","471311.1","471311.10000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE75-79","MLE","229045","229045.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE50-54","BTSX","3047","3046.99900","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGELT1","FMLE","7929496","7929496.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE70-74","FMLE","341737","341737.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE85-89","BTSX","6.3","6.27096","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE50-54","FMLE","2747130","2747130.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGELT1","BTSX","0.013202","0.01320","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE70-74","FMLE","9210.2","9210.17800","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE65-69","BTSX","16.7","16.73194","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE25-29","MLE","1009.2","1009.21400","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE1-4","BTSX","74.6","74.56312","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE45-49","MLE","3051292","3051292.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE85-89","BTSX","0.419328","0.41933","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE95-99","MLE","19000.8","19000.80000","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE100PLUS","FMLE","2303.4","2303.43400","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE15-19","FMLE","237","236.95970","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE45-49","MLE","30","29.98635","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE35-39","BTSX","94227.6","94227.62000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGELT1","FMLE","100000","100000.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE55-59","BTSX","0.044114","0.04411","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE1-4","FMLE","0.008659","0.00866","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE45-49","FMLE","3351652","3351652.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE40-44","BTSX","462587.8","462587.80000","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE10-14","MLE","474861.4","474861.40000","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE75-79","BTSX","12389.1","12389.12000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGELT1","MLE","73.9","73.85365","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE100PLUS","FMLE","0.388235","0.38824","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE85-89","FMLE","7.1","7.10474","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE30-34","FMLE","0.004628","0.00463","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE10-14","MLE","65.2","65.18362","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE90-94","BTSX","12922.3","12922.34000","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE90-94","MLE","4.4","4.40336","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE80-84","MLE","369502.5","369502.50000","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE75-79","MLE","10.8","10.78045","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE80-84","BTSX","53063.8","53063.80000","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE35-39","BTSX","4016989","4016989.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE50-54","BTSX","2838737","2838737.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE15-19","BTSX","61.2","61.15901","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE90-94","BTSX","46447.5","46447.48000","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE65-69","MLE","0.100038","0.10004","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGELT1","MLE","70.8","70.84428","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE60-64","FMLE","3940.9","3940.86200","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE65-69","FMLE","0.017799","0.01780","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE20-24","MLE","0.002079","0.00208","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE75-79","MLE","643238.1","643238.10000","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE45-49","FMLE","1275","1274.98200","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE70-74","MLE","13.9","13.91125","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE1-4","BTSX","96634.7","96634.73000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE55-59","MLE","24.9","24.86990","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE80-84","MLE","0.376391","0.37639","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE45-49","FMLE","0.017215","0.01722","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE1-4","BTSX","394410.8","394410.80000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE90-94","FMLE","0.570747","0.57075","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGELT1","BTSX","0.034704","0.03470","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE10-14","BTSX","0.000506","0.00051","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE95-99","FMLE","0.248645","0.24865","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE85-89","MLE","0.142959","0.14296","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE45-49","FMLE","37.1","37.13654","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE35-39","FMLE","4516975","4516975.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE25-29","FMLE","94979.9","94979.93000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE30-34","FMLE","51.3","51.29765","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE90-94","MLE","4.1","4.06339","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE40-44","FMLE","93188.2","93188.20000","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE90-94","MLE","16362.3","16362.33000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE65-69","FMLE","5738.4","5738.38000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGELT1","FMLE","0.011694","0.01169","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE45-49","BTSX","33.6","33.61060","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE15-19","BTSX","95258","95257.99000","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE5-9","FMLE","7210114","7210114.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE85-89","MLE","0.543842","0.54384","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE35-39","MLE","460125.8","460125.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE90-94","MLE","73307.1","73307.08000","","",""
"LIFE_0000000029","PUBLISHED","2013","AMR","AGE75-79","FMLE","0.035104","0.03510","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE70-74","MLE","10401.1","10401.09000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE40-44","BTSX","0.002564","0.00256","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE80-84","MLE","191306.6","191306.60000","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE65-69","MLE","367165.1","367165.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE90-94","MLE","0.222049","0.22205","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE100PLUS","FMLE","8637.5","8637.47300","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE10-14","MLE","63.1","63.07386","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE90-94","BTSX","4.9","4.86865","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE30-34","BTSX","96326.4","96326.41000","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE20-24","FMLE","97051.2","97051.23000","","",""
"LIFE_0000000029","PUBLISHED","2013","AMR","AGE65-69","BTSX","0.017106","0.01711","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE5-9","MLE","0.000608","0.00061","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE15-19","MLE","472379.8","472379.80000","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGELT1","MLE","98747.3","98747.29000","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE100PLUS","FMLE","5482.6","5482.60300","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE15-19","BTSX","0.004948","0.00495","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE5-9","BTSX","72.9","72.85082","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE65-69","MLE","7759","7759.03900","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGELT1","FMLE","79.3","79.29495","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE5-9","MLE","98361.2","98361.18000","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE55-59","BTSX","26.5","26.45553","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE90-94","MLE","11780.4","11780.43000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE15-19","FMLE","64.1","64.06565","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE95-99","FMLE","3.5","3.49993","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE40-44","MLE","3484324","3484324.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE75-79","BTSX","55101.6","55101.55000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE55-59","MLE","2132058","2132058.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE35-39","BTSX","905.7","905.67320","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE55-59","BTSX","89608.2","89608.22000","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE40-44","BTSX","94819.7","94819.66000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE25-29","FMLE","352.8","352.84030","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE65-69","BTSX","349592.2","349592.20000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE100PLUS","MLE","2.6","2.63281","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE60-64","FMLE","0.010898","0.01090","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE25-29","MLE","0.010461","0.01046","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE65-69","MLE","342576.2","342576.20000","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE1-4","BTSX","390226.1","390226.10000","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE45-49","FMLE","0.003046","0.00305","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE50-54","BTSX","429609.6","429609.60000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE15-19","FMLE","6450814","6450814.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE65-69","FMLE","18.3","18.25188","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE75-79","FMLE","0.039726","0.03973","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE80-84","FMLE","8.7","8.71446","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE40-44","FMLE","0.010489","0.01049","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE95-99","FMLE","11949.7","11949.69000","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE35-39","FMLE","95792.7","95792.69000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE85-89","BTSX","15910.9","15910.89000","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE25-29","BTSX","50.5","50.49868","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE100PLUS","BTSX","0.389385","0.38939","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE55-59","FMLE","0.005893","0.00589","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE25-29","FMLE","0.000955","0.00096","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE60-64","BTSX","403389.7","403389.70000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE70-74","MLE","948196.6","948196.60000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE65-69","FMLE","0.066976","0.06698","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE35-39","FMLE","0.0082","0.00820","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE75-79","FMLE","11.9","11.91642","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE90-94","MLE","50137.5","50137.52000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE30-34","FMLE","94527.7","94527.66000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE15-19","FMLE","95705.7","95705.69000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE1-4","BTSX","233.5","233.51380","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE85-89","FMLE","0.099337","0.09934","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE10-14","FMLE","70.5","70.49409","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE5-9","BTSX","98461.8","98461.79000","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE15-19","MLE","0.001407","0.00141","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE95-99","BTSX","3.6","3.60492","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE90-94","BTSX","14379.5","14379.50000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE45-49","BTSX","0.003663","0.00366","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE30-34","BTSX","0.001607","0.00161","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE90-94","BTSX","74395.2","74395.20000","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE35-39","BTSX","95555.4","95555.42000","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE70-74","MLE","321900.3","321900.30000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE45-49","FMLE","3532167","3532167.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE40-44","BTSX","0.01274","0.01274","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE10-14","MLE","0.002306","0.00231","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE20-24","BTSX","97682.2","97682.16000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE10-14","BTSX","0.001685","0.00169","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE65-69","BTSX","18.7","18.69617","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE75-79","MLE","13145.9","13145.89000","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE5-9","FMLE","480106.2","480106.20000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE15-19","MLE","58.2","58.21376","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE95-99","MLE","0.299356","0.29936","","",""
"LIFE_0000000029","PUBLISHED","2013","AMR","AGE20-24","FMLE","0.000594","0.00059","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE5-9","FMLE","75.6","75.59536","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE85-89","MLE","30086.1","30086.14000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE55-59","MLE","80641.7","80641.70000","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE10-14","BTSX","491133.3","491133.30000","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE85-89","BTSX","31791.7","31791.71000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE90-94","MLE","0.642768","0.64277","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE60-64","MLE","21","20.95609","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE65-69","MLE","9435.9","9435.88100","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE50-54","BTSX","0.006028","0.00603","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGELT1","FMLE","7699653","7699653.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE70-74","MLE","0.179481","0.17948","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE15-19","BTSX","98215.1","98215.13000","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE5-9","BTSX","0.002061","0.00206","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE25-29","BTSX","679.7","679.67800","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE85-89","BTSX","199364.4","199364.40000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE20-24","FMLE","60.9","60.93631","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE1-4","FMLE","391272.6","391272.60000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE90-94","BTSX","56334","56334.01000","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE90-94","MLE","0.212002","0.21200","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE30-34","BTSX","0.002048","0.00205","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE25-29","BTSX","0.008678","0.00868","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE90-94","MLE","10367.3","10367.28000","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE15-19","BTSX","0.001133","0.00113","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE75-79","MLE","13462.5","13462.54000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE40-44","MLE","452309","452309.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE10-14","BTSX","68","67.95358","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE55-59","MLE","408441.6","408441.60000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE65-69","BTSX","1506053","1506053.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGELT1","BTSX","76.7","76.70135","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE80-84","FMLE","15357.5","15357.49000","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE1-4","MLE","0.002504","0.00250","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE70-74","FMLE","80251.3","80251.31000","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE85-89","MLE","115738.4","115738.40000","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE30-34","MLE","44.7","44.71152","","",""
"LIFE_0000000030","PUBLISHED","2013","AMR","AGE75-79","FMLE","0.162008","0.16201","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE20-24","FMLE","339.1","339.06700","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE30-34","FMLE","480274.4","480274.40000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE100PLUS","FMLE","0.367178","0.36718","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE40-44","MLE","0.003332","0.00333","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE100PLUS","MLE","4122.4","4122.35000","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE10-14","BTSX","0.000401","0.00040","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE15-19","FMLE","485965.7","485965.70000","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE95-99","MLE","3.1","3.14562","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE20-24","MLE","0.010346","0.01035","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGELT1","FMLE","0.011572","0.01157","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE15-19","MLE","97946.5","97946.46000","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE100PLUS","MLE","1561","1560.99400","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGELT1","MLE","1445.2","1445.20300","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE40-44","MLE","37.5","37.49664","","",""
"LIFE_0000000029","PUBLISHED","2013","AMR","AGE50-54","MLE","0.006619","0.00662","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE1-4","BTSX","97828.5","97828.49000","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE75-79","BTSX","12942.4","12942.44000","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE85-89","FMLE","6.5","6.46966","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE5-9","FMLE","96145.7","96145.70000","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGE95-99","BTSX","5443.7","5443.72400","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE90-94","FMLE","93297.6","93297.58000","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE25-29","FMLE","488160.2","488160.20000","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE100PLUS","BTSX","6325.5","6325.49000","","",""
"LIFE_0000000029","PUBLISHED","2013","AMR","AGE35-39","MLE","0.002596","0.00260","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE65-69","BTSX","1236185","1236185.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","AMR","AGE25-29","MLE","96469.8","96469.81000","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE60-64","BTSX","6110","6109.99200","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE75-79","FMLE","0.180963","0.18096","","",""
"LIFE_0000000029","PUBLISHED","2000","AMR","AGE65-69","FMLE","0.016734","0.01673","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE40-44","MLE","1923.4","1923.42800","","",""
"LIFE_0000000035","PUBLISHED","1990","AMR","AGE45-49","BTSX","32.4","32.44159","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE90-94","MLE","15701.3","15701.27000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE5-9","FMLE","7435704","7435704.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","AMR","AGE95-99","MLE","0.758102","0.75810","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGE95-99","FMLE","22203.7","22203.71000","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE90-94","BTSX","0.192384","0.19238","","",""
"LIFE_0000000030","PUBLISHED","2000","AMR","AGE20-24","BTSX","0.007265","0.00727","","",""
"LIFE_0000000034","PUBLISHED","1990","AMR","AGE15-19","MLE","5355647","5355647.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","AMR","AGE45-49","MLE","3023389","3023389.00000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE70-74","MLE","10436.2","10436.15000","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE10-14","BTSX","194.5","194.52090","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE80-84","MLE","188064.2","188064.20000","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE15-19","BTSX","0.005651","0.00565","","",""
"LIFE_0000000032","PUBLISHED","2000","AMR","AGE50-54","MLE","3239.7","3239.71100","","",""
"LIFE_0000000035","PUBLISHED","2000","AMR","AGE40-44","BTSX","38.1","38.07557","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE10-14","FMLE","70.7","70.69229","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE40-44","MLE","3270330","3270330.00000","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE55-59","FMLE","455253.1","455253.10000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE1-4","MLE","251.2","251.20060","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE90-94","FMLE","74901.7","74901.70000","","",""
"LIFE_0000000034","PUBLISHED","2000","AMR","AGE25-29","MLE","4669033","4669033.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE70-74","MLE","11878.2","11878.24000","","",""
"LIFE_0000000035","PUBLISHED","2013","AMR","AGE65-69","MLE","17.3","17.28240","","",""
"LIFE_0000000035","PUBLISHED","2012","AMR","AGE30-34","FMLE","51.1","51.12108","","",""
"LIFE_0000000031","PUBLISHED","2012","AMR","AGE10-14","BTSX","98309","98309.02000","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE20-24","BTSX","659.4","659.39290","","",""
"LIFE_0000000033","PUBLISHED","2013","AMR","AGE75-79","MLE","262886.1","262886.10000","","",""
"LIFE_0000000029","PUBLISHED","2012","AMR","AGE1-4","MLE","0.000638","0.00064","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE85-89","MLE","189045.4","189045.40000","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE80-84","MLE","0.414786","0.41479","","",""
"LIFE_0000000033","PUBLISHED","2012","AMR","AGE15-19","BTSX","489662.5","489662.50000","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE55-59","FMLE","0.039135","0.03914","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE40-44","FMLE","854.6","854.59980","","",""
"LIFE_0000000032","PUBLISHED","2012","AMR","AGE5-9","BTSX","152.8","152.76950","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE55-59","MLE","5254.8","5254.83400","","",""
"LIFE_0000000032","PUBLISHED","2013","AMR","AGE100PLUS","BTSX","2471.4","2471.39300","","",""
"LIFE_0000000031","PUBLISHED","2000","AMR","AGE90-94","BTSX","17206.5","17206.48000","","",""
"LIFE_0000000034","PUBLISHED","2013","AMR","AGE30-34","FMLE","5003643","5003643.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE25-29","FMLE","0.004762","0.00476","","",""
"LIFE_0000000030","PUBLISHED","1990","AMR","AGE40-44","FMLE","0.011316","0.01132","","",""
"LIFE_0000000031","PUBLISHED","1990","AMR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","AMR","AGELT1","FMLE","97286.9","97286.95000","","",""
"LIFE_0000000033","PUBLISHED","2000","AMR","AGE65-69","BTSX","370143.2","370143.20000","","",""
"LIFE_0000000032","PUBLISHED","1990","AMR","AGE15-19","FMLE","328","327.98020","","",""
"LIFE_0000000029","PUBLISHED","1990","AMR","AGE20-24","BTSX","0.001582","0.00158","","",""
