"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE30-34","BTSX","4325152","4325152.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE5-9","FMLE","97146.8","97146.79000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE40-44","BTSX","36.2","36.16015","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE35-39","FMLE","97616.8","97616.81000","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE1-4","FMLE","7883488","7883488.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE10-14","FMLE","0.001971","0.00197","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE55-59","FMLE","2367008","2367008.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE45-49","FMLE","0.002284","0.00228","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE55-59","BTSX","4440.8","4440.82000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE30-34","MLE","468600.3","468600.30000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE10-14","BTSX","6190097","6190097.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE55-59","MLE","1989312","1989312.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE85-89","FMLE","0.521485","0.52149","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE80-84","MLE","110796.8","110796.80000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE45-49","MLE","435088.1","435088.10000","","",""
"LIFE_0000000032","PUBLISHED","1990","EUR","AGE100PLUS","MLE","240","240.04320","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE95-99","BTSX","0.817274","0.81727","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE95-99","MLE","3614.1","3614.07800","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE35-39","MLE","1763.7","1763.65500","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE25-29","FMLE","0.000738","0.00074","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE5-9","MLE","64.9","64.87745","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE50-54","MLE","26.9","26.93550","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE1-4","FMLE","98397.2","98397.17000","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE35-39","BTSX","43.2","43.19032","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE5-9","BTSX","68.9","68.92932","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE30-34","FMLE","98088.7","98088.66000","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE70-74","BTSX","73307.6","73307.55000","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE85-89","MLE","25294.5","25294.48000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE70-74","FMLE","0.021338","0.02134","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE1-4","MLE","0.00047","0.00047","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE15-19","FMLE","97703.6","97703.57000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE20-24","MLE","50.5","50.49959","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE65-69","BTSX","6887.6","6887.59900","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE5-9","FMLE","489795.6","489795.60000","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE80-84","MLE","14454.8","14454.75000","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE75-79","MLE","233879.5","233879.50000","","",""
"LIFE_0000000033","PUBLISHED","2012","EUR","AGE60-64","BTSX","415841.1","415841.10000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE55-59","FMLE","0.005692","0.00569","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE55-59","FMLE","444930.7","444930.70000","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE25-29","BTSX","0.005872","0.00587","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE60-64","MLE","0.114617","0.11462","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE15-19","FMLE","6498571","6498571.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGELT1","MLE","0.011455","0.01146","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE1-4","FMLE","7568406","7568406.00000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE15-19","BTSX","0.000505","0.00051","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE75-79","BTSX","54643.7","54643.73000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE75-79","MLE","365534.9","365534.90000","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE40-44","MLE","91290.3","91290.25000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE5-9","MLE","6747760","6747760.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE35-39","FMLE","4169118","4169118.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE90-94","BTSX","12899","12898.96000","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE100PLUS","MLE","2.1","2.07428","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE50-54","FMLE","2756676","2756676.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE10-14","FMLE","70.7","70.72208","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE15-19","BTSX","248.7","248.71120","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE50-54","MLE","0.01114","0.01114","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE45-49","BTSX","0.005663","0.00566","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE90-94","BTSX","0.190944","0.19094","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE5-9","FMLE","75.5","75.49476","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE15-19","MLE","5778715","5778715.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE80-84","BTSX","8.4","8.39806","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE45-49","FMLE","94711","94711.03000","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE15-19","BTSX","62.3","62.28568","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE100PLUS","FMLE","2178.1","2178.13700","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE10-14","MLE","0.002942","0.00294","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE50-54","FMLE","0.022459","0.02246","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE100PLUS","BTSX","3364","3363.97600","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE25-29","BTSX","0.007855","0.00786","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE65-69","MLE","14.3","14.32869","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE95-99","BTSX","3.1","3.10444","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE55-59","FMLE","2965.4","2965.36000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE100PLUS","FMLE","0.431929","0.43193","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE30-34","BTSX","0.001836","0.00184","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE50-54","FMLE","461291.4","461291.40000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE10-14","BTSX","487400.6","487400.60000","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE1-4","BTSX","367","367.01020","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE85-89","FMLE","0.133214","0.13321","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE95-99","MLE","1711.8","1711.84100","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE45-49","MLE","31.1","31.06622","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE85-89","MLE","17775.6","17775.59000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE1-4","FMLE","0.001515","0.00152","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE70-74","FMLE","0.028747","0.02875","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE5-9","BTSX","6749789","6749789.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE20-24","FMLE","0.000448","0.00045","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE65-69","FMLE","0.080762","0.08076","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE30-34","MLE","96662.1","96662.09000","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE95-99","MLE","0.364247","0.36425","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE60-64","FMLE","2146249","2146249.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE15-19","MLE","98421.9","98421.90000","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE55-59","FMLE","27.9","27.85753","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE45-49","BTSX","0.023632","0.02363","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE35-39","MLE","0.013434","0.01343","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE95-99","FMLE","14113.7","14113.67000","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE55-59","BTSX","440628.7","440628.70000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE15-19","BTSX","6124342","6124342.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE55-59","BTSX","0.051814","0.05181","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE90-94","FMLE","0.616811","0.61681","","",""
"LIFE_0000000029","PUBLISHED","1990","EUR","AGE50-54","FMLE","0.004478","0.00448","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE85-89","FMLE","5.8","5.77403","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE95-99","FMLE","0.293373","0.29337","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE5-9","FMLE","98984.3","98984.30000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE80-84","MLE","298465.9","298465.90000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE1-4","BTSX","7506516","7506516.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE75-79","FMLE","0.174114","0.17411","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE25-29","FMLE","96072.2","96072.22000","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE65-69","MLE","66443.2","66443.17000","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE40-44","MLE","0.005746","0.00575","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE80-84","BTSX","7.2","7.22295","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE30-34","MLE","41.7","41.67160","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGELT1","BTSX","76.1","76.05590","","",""
"LIFE_0000000032","PUBLISHED","1990","EUR","AGE75-79","MLE","14174.4","14174.42000","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE45-49","MLE","28.5","28.45827","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE65-69","BTSX","15.9","15.89452","","",""
"LIFE_0000000032","PUBLISHED","1990","EUR","AGE60-64","MLE","8609.2","8609.17700","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE70-74","MLE","249171.2","249171.20000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE35-39","MLE","3429724","3429724.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE50-54","MLE","2086815","2086815.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGELT1","FMLE","99215.4","99215.41000","","",""
"LIFE_0000000032","PUBLISHED","1990","EUR","AGE80-84","BTSX","15784.4","15784.35000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE25-29","FMLE","5126380","5126380.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE40-44","BTSX","0.002488","0.00249","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE100PLUS","FMLE","0.471516","0.47152","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE5-9","MLE","0.00258","0.00258","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE1-4","FMLE","389427.5","389427.50000","","",""
"LIFE_0000000029","PUBLISHED","1990","EUR","AGE10-14","BTSX","0.000494","0.00049","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE70-74","BTSX","831209.2","831209.20000","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE75-79","BTSX","237953.7","237953.70000","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE15-19","FMLE","482425.9","482425.90000","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE40-44","MLE","1637.1","1637.09600","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE95-99","BTSX","22295.4","22295.41000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE60-64","BTSX","19.8","19.78630","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE20-24","FMLE","60.8","60.76001","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE25-29","BTSX","577.2","577.21970","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE35-39","FMLE","46.3","46.26084","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE85-89","BTSX","24454.6","24454.64000","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE45-49","MLE","92643.6","92643.56000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE70-74","MLE","0.038432","0.03843","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE55-59","BTSX","0.009351","0.00935","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE55-59","MLE","0.013295","0.01330","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE50-54","MLE","0.041918","0.04192","","",""
"LIFE_0000000033","PUBLISHED","2012","EUR","AGE45-49","FMLE","479236.1","479236.10000","","",""
"LIFE_0000000033","PUBLISHED","2012","EUR","AGE30-34","FMLE","489182.2","489182.20000","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE95-99","MLE","0.846083","0.84608","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE25-29","MLE","97430.3","97430.31000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE85-89","BTSX","97019.4","97019.42000","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE20-24","MLE","598.8","598.83460","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE30-34","MLE","0.011443","0.01144","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE30-34","BTSX","4653814","4653814.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE10-14","MLE","98517","98516.99000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE90-94","BTSX","3.9","3.94546","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE20-24","MLE","0.001225","0.00123","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE5-9","FMLE","7175665","7175665.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE90-94","MLE","7511.9","7511.94200","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE20-24","FMLE","5709006","5709006.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE70-74","FMLE","391146.9","391146.90000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE1-4","FMLE","76.9","76.91690","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE90-94","BTSX","8813.2","8813.16600","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE10-14","FMLE","0.00022","0.00022","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGELT1","MLE","7241704","7241704.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE1-4","FMLE","99094.1","99094.07000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE50-54","BTSX","0.029947","0.02995","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE85-89","FMLE","0.436305","0.43631","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE20-24","FMLE","58.2","58.19356","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE85-89","MLE","5.6","5.64613","","",""
"LIFE_0000000029","PUBLISHED","1990","EUR","AGE25-29","BTSX","0.001364","0.00136","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE95-99","MLE","1559.3","1559.34600","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE30-34","BTSX","94569.1","94569.08000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE5-9","BTSX","0.004187","0.00419","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE25-29","BTSX","5157673","5157673.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE35-39","BTSX","0.011579","0.01158","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE90-94","MLE","50739.2","50739.20000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE80-84","MLE","119945.4","119945.40000","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE5-9","BTSX","483029.3","483029.30000","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE35-39","MLE","0.002715","0.00272","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE100PLUS","MLE","844","844.01290","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE50-54","MLE","0.008659","0.00866","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE60-64","FMLE","0.010759","0.01076","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE40-44","BTSX","1182.8","1182.80300","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE30-34","FMLE","450.9","450.87620","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE65-69","MLE","305863.1","305863.10000","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE45-49","BTSX","94430.8","94430.77000","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE45-49","MLE","2538012","2538012.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE50-54","FMLE","93233.7","93233.66000","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGE55-59","BTSX","90034.4","90034.44000","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE65-69","BTSX","6868.1","6868.07900","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE65-69","MLE","16","15.98859","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE30-34","FMLE","49","48.95097","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE20-24","MLE","50.8","50.81313","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE35-39","BTSX","1212.5","1212.45800","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE20-24","BTSX","672.5","672.47570","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE60-64","MLE","0.019321","0.01932","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE90-94","FMLE","0.215369","0.21537","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE15-19","BTSX","0.004251","0.00425","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE100PLUS","FMLE","1958.4","1958.40200","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE85-89","FMLE","179056","179056.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE40-44","BTSX","93447.9","93447.93000","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE40-44","MLE","0.017364","0.01736","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE75-79","BTSX","0.207881","0.20788","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE90-94","BTSX","0.621854","0.62185","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE85-89","FMLE","170081.3","170081.30000","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE30-34","MLE","0.002283","0.00228","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE45-49","MLE","0.005147","0.00515","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE70-74","MLE","825782.6","825782.60000","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE15-19","MLE","0.001187","0.00119","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE60-64","BTSX","0.065228","0.06523","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGELT1","MLE","0.020384","0.02038","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE5-9","MLE","97569.4","97569.36000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE55-59","MLE","1976540","1976540.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","EUR","AGE55-59","BTSX","23.2","23.22198","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE10-14","FMLE","70.6","70.57835","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE1-4","MLE","392.3","392.26590","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE95-99","BTSX","0.294518","0.29452","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE60-64","BTSX","0.081513","0.08151","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE90-94","FMLE","15018.3","15018.32000","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE80-84","MLE","14612.6","14612.64000","","",""
"LIFE_0000000030","PUBLISHED","2013","EUR","AGE1-4","FMLE","0.001452","0.00145","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE45-49","BTSX","0.027947","0.02795","","",""
"LIFE_0000000029","PUBLISHED","2013","EUR","AGE5-9","FMLE","0.00022","0.00022","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE80-84","BTSX","161274.3","161274.30000","","",""
"LIFE_0000000031","PUBLISHED","2013","EUR","AGELT1","FMLE","100000","100000.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE25-29","MLE","485469.1","485469.10000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE75-79","BTSX","528597.8","528597.80000","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE15-19","MLE","0.005774","0.00577","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE80-84","FMLE","52775.6","52775.63000","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE70-74","FMLE","8561.5","8561.52300","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE100PLUS","BTSX","3671.9","3671.88500","","",""
"LIFE_0000000032","PUBLISHED","1990","EUR","AGE40-44","FMLE","884.2","884.23610","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE80-84","FMLE","0.289471","0.28947","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE50-54","BTSX","92679.4","92679.38000","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE45-49","FMLE","3545273","3545273.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE95-99","FMLE","0.780583","0.78058","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE80-84","MLE","7.6","7.58145","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE30-34","FMLE","4646810","4646810.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","EUR","AGE25-29","MLE","0.011963","0.01196","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE10-14","BTSX","0.002465","0.00247","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE1-4","FMLE","7447608","7447608.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE5-9","BTSX","96811.1","96811.15000","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGELT1","BTSX","97660.4","97660.37000","","",""
"LIFE_0000000033","PUBLISHED","1990","EUR","AGE60-64","MLE","354910.7","354910.70000","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE40-44","FMLE","41.5","41.50164","","",""
"LIFE_0000000029","PUBLISHED","2012","EUR","AGE85-89","FMLE","0.113227","0.11323","","",""
"LIFE_0000000032","PUBLISHED","2012","EUR","AGE45-49","BTSX","1751.4","1751.39100","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE100PLUS","BTSX","746.6","746.57960","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE35-39","MLE","3449556","3449556.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","EUR","AGE20-24","BTSX","98285.1","98285.13000","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE30-34","MLE","41.5","41.53522","","",""
"LIFE_0000000032","PUBLISHED","2000","EUR","AGE95-99","BTSX","3339.2","3339.20900","","",""
"LIFE_0000000034","PUBLISHED","2012","EUR","AGE5-9","BTSX","7111042","7111042.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","EUR","AGE90-94","BTSX","42824.6","42824.59000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE5-9","MLE","0.001539","0.00154","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE50-54","FMLE","0.022159","0.02216","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE90-94","MLE","0.74582","0.74582","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE75-79","MLE","0.327509","0.32751","","",""
"LIFE_0000000035","PUBLISHED","2012","EUR","AGE1-4","BTSX","75.8","75.84558","","",""
"LIFE_0000000031","PUBLISHED","1990","EUR","AGE70-74","MLE","55994.8","55994.81000","","",""
"LIFE_0000000033","PUBLISHED","2000","EUR","AGE70-74","MLE","248480.7","248480.70000","","",""
"LIFE_0000000029","PUBLISHED","2000","EUR","AGE65-69","FMLE","0.016779","0.01678","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE25-29","BTSX","0.006795","0.00680","","",""
"LIFE_0000000033","PUBLISHED","2013","EUR","AGE100PLUS","MLE","1894.4","1894.44200","","",""
"LIFE_0000000030","PUBLISHED","1990","EUR","AGE40-44","BTSX","0.015881","0.01588","","",""
"LIFE_0000000034","PUBLISHED","2000","EUR","AGE65-69","MLE","946747.1","946747.10000","","",""
"LIFE_0000000030","PUBLISHED","2012","EUR","AGE10-14","FMLE","0.001101","0.00110","","",""
"LIFE_0000000031","PUBLISHED","2000","EUR","AGE55-59","FMLE","91139.7","91139.74000","","",""
"LIFE_0000000032","PUBLISHED","2013","EUR","AGE25-29","BTSX","575.1","575.08060","","",""
"LIFE_0000000035","PUBLISHED","2000","EUR","AGE60-64","MLE","17.4","17.41573","","",""
"LIFE_0000000035","PUBLISHED","2013","EUR","AGE50-54","FMLE","32.3","32.31433","","",""
"LIFE_0000000034","PUBLISHED","2013","EUR","AGE1-4","BTSX","7523647","7523647.00000","","",""
